section id,recording id,timestamp [ns],gaze detected in reference image,gaze position in reference image x [px],gaze position in reference image y [px],fixation id
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514192507914,true,2201.503468535304,1050.9677686108016,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514196545914,true,2200.6463076225787,1052.0576869839597,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514201184914,true,2201.614696235389,1054.9497649953087,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514208496914,true,2195.644751447123,1054.7248419402933,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514212483914,true,2195.7447882757883,1055.164189099256,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514216497914,true,2195.2133785981705,1055.0747038785614,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514220489914,true,2192.8577159052647,1055.3973351319141,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514228516914,true,2184.6047231210955,1054.4685374587514,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514232505914,true,2183.5311108407786,1054.22389195119,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514236520914,true,2185.3029833041746,1054.3107575587546,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514240508914,true,2186.914623093396,1054.104477794858,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514248477914,true,2189.190887156667,1053.7013235634568,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514252501914,true,2194.709164606299,1052.4962789371625,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514256521914,true,2197.1456762226385,1052.4022790708013,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514260586914,true,2197.819086531445,1053.08010721667,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514268728914,true,2198.975302220803,1056.0183142986116,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514272513914,true,2199.4509027807853,1056.525354575448,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514276504914,true,2198.440768169728,1056.2526965957427,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514280527914,true,2199.051945419467,1056.2338350356058,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514288497914,true,2200.1980511246725,1055.9068436677387,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514292525914,true,2203.9894504226095,1055.996355505634,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514296519914,true,2204.185210582831,1058.2205397356418,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514300526914,true,2204.4012096506826,1058.9685668994798,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514308480914,true,2201.580494496059,1061.8868275931407,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514312498914,true,2203.879969532405,1063.3547110588308,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514316516914,true,2204.1952480834957,1063.0986751498672,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514320534914,true,2203.8358964483064,1062.414001440672,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514328517914,true,2205.7827630138663,1061.9302933778629,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514332480914,true,2205.9144831482377,1062.2522864421055,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514336513914,true,2206.086004790163,1062.2617590655382,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514340477914,true,2206.0241722262444,1062.1896978790526,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514348482914,true,2206.6628821218383,1061.7603253900636,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514352499914,true,2206.7189449607577,1061.280998290768,136
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514356500914,true,2206.857019062074,1061.5572680676148,
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514360533914,true,2213.6178479258715,1066.374093511813,
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514368501914,true,2243.707193415481,1098.6964553207067,
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514372489914,true,2283.8925255619542,1109.1286504718423,
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514376498914,true,2328.5023919546024,1110.1517534874272,
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514380747914,true,2399.6681237959733,1128.6034411836013,
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514388498914,true,2453.03366638394,1145.1958923229126,
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514392483914,true,2476.1863449325733,1155.8334387287007,
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514396506914,true,2497.8481738153105,1158.520014512502,
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514400508914,true,2510.861654666844,1157.546596750452,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514408471914,true,2539.982875933989,1153.792309574146,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514412493914,true,2540.953742073711,1151.1655108731034,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514416485914,true,2538.485076775837,1150.8722123514353,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514420494914,true,2540.9767659964964,1152.9599109387996,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514429332914,true,2554.2683076533294,1153.4661664813977,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514432504914,true,2550.9841593973283,1153.2238746382386,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514436508914,true,2549.3081080407082,1154.8493332871135,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514440549914,true,2549.8825054093954,1158.8861981872242,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514448482914,true,2546.404493892397,1173.3051977886928,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514452502914,true,2546.8810047900324,1172.1518482627084,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514456499914,true,2543.817124198293,1170.0665318995534,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514460497914,true,2534.3976522426983,1170.4145464594847,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514468496914,true,2534.576694131664,1174.6410515045816,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514472513914,true,2537.00433783428,1173.0462932829357,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514476488914,true,2539.1581838754164,1176.5321473513338,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514480555914,true,2544.0796201443536,1180.6854751418323,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514488530914,true,2537.1977285702687,1180.8870573546358,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514492503914,true,2532.8106345910996,1181.4552509311397,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514496525914,true,2537.0476747461544,1180.2258238915833,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514500503914,true,2541.737539647311,1178.1080663625787,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514508491914,true,2539.5660504503276,1179.9081276067961,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514512499914,true,2539.976497619303,1177.5190700583887,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514516491914,true,2544.0719399444456,1177.2179688028782,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514520527914,true,2551.229193126471,1177.1792226702698,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514528549914,true,2541.9600677773396,1174.6398449424594,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514532518914,true,2535.1194831722023,1175.0889854775608,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514536495914,true,2532.1354689084465,1173.6145011824228,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514540514914,true,2524.6022968593925,1174.680387942721,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514548521914,true,2518.0806934878356,1175.3855255269596,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514552553914,true,2525.603366119836,1176.250479968112,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514556530914,true,2530.2202998383273,1177.8018001376938,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514560552914,true,2525.8147075159686,1178.5930871346918,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514568531914,true,2520.6625560102325,1176.6938429559038,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514572550914,true,2525.610185359763,1176.7493945606193,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514577308914,true,2525.6210327414337,1175.0347593611425,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514580531914,true,2523.488795801347,1174.2025957215367,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514588987914,true,2524.7047072893374,1172.0486342545923,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514592505914,true,2525.5797240878737,1172.3528661710507,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514596533914,true,2523.9897703388606,1172.3645080667504,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514600548914,true,2523.6204846033947,1171.9296305216737,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514609125914,true,2531.2938493458896,1170.2742329553937,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514612551914,true,2530.8667835930414,1171.213291316383,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514616500914,true,2534.1795604745603,1171.2900441133288,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514621114914,true,2536.215536043163,1172.0989525167843,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514628489914,true,2546.640445670142,1171.1196731526238,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514632565914,true,2541.5133296262366,1170.2813414780032,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514636516914,true,2539.9992989948673,1169.9033907795656,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514640518914,true,2541.0212282052344,1170.3581313955135,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514648534914,true,2533.9700345496512,1170.1616927405476,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514652521914,true,2532.3257431935244,1171.3298877978175,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514656514914,true,2530.954316118237,1171.659628512775,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514660500914,true,2532.7839956885077,1171.6449487112059,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514668706914,true,2526.945051400317,1170.274827705423,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514672518914,true,2524.437153007269,1169.6613756646564,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514677002914,true,2522.371002677938,1169.0408303388488,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514681356914,true,2521.467784848208,1168.454750980076,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514688498914,true,2544.6132991857903,1171.120372030504,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514692511914,true,2550.29562227635,1173.3117015953374,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514696495914,true,2556.900436169388,1174.9832958618085,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514700531914,true,2567.8419088972523,1176.2977712503769,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514708636914,true,2573.594081798806,1177.7056944391159,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514712564914,true,2573.479499755362,1178.1470958170366,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514716534914,true,2575.0716313746057,1179.6362959552407,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514720592914,true,2582.466735675372,1180.4565661806662,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514728535914,true,2590.539755686702,1182.0455982391488,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514732540914,true,2592.6616065070184,1182.6975818873598,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514736632914,true,2596.591603212373,1182.4383411733345,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514740532914,true,2604.2766197581695,1183.2967753633393,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514748562914,true,2617.9414504495553,1183.3124507701252,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514752505914,true,2614.312373923623,1184.9892300205165,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514756492914,true,2613.3514925597256,1187.4047940570124,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514760520914,true,2616.0574832851294,1188.3480349537253,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514768497914,true,2623.210362385654,1188.4371492353596,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514772523914,true,2625.9093988092927,1189.3383550945996,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514776500914,true,2632.797083116835,1191.8018612288863,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514780523914,true,2634.3318760827706,1193.432182488883,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514788503914,true,2630.62014278372,1192.2195793968303,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514792520914,true,2629.4263386647235,1191.5795009073356,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514796640914,true,2631.5323027977265,1191.174418353313,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514800535914,true,2630.24490240171,1191.8707515406252,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514808483914,true,2633.847190000478,1191.5907575309745,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514812532914,true,2636.615397858692,1191.4129397183995,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514816513914,true,2634.3747190147533,1190.8436869610562,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514820627914,true,2635.66810673805,1186.458337312025,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514828561914,true,2626.956515918039,1185.540137291211,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514832549914,true,2622.6943404129547,1186.5484395543915,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514836519914,true,2619.8602515929206,1186.581588456291,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514840667914,true,2620.9809854260757,1188.1074939213595,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514848493914,true,2621.318428558877,1188.3774469877387,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514852489914,true,2625.741928898147,1189.2083411376195,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514856512914,true,2625.526647630544,1189.4565595062454,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514860617914,true,2624.9515731350602,1189.629191823148,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514868514914,true,2626.2027528243975,1190.131029439394,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514872516914,true,2623.628523215874,1189.842382349299,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514876492914,true,2623.5250655147465,1189.9104543205551,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514880556914,true,2624.201223799223,1189.660756225965,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514888506914,true,2621.2718336569865,1189.4357285874062,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514892507914,true,2620.512259409573,1191.2776377417226,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514896507914,true,2622.1094732484057,1193.0402059862954,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514900549914,true,2623.13543452635,1193.1959848755769,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514908519914,true,2620.333256893927,1193.0754229068991,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514912510914,true,2621.619963681825,1192.8629287965143,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514916496914,true,2620.355843777123,1192.5188087781275,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514924560914,true,2617.638916004619,1191.8521601852556,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514929446914,true,2616.168783401569,1191.4842331832724,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514932538914,true,2615.3181196954188,1191.1054684681044,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514936511914,true,2615.4040573468637,1189.787841211687,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514944501914,true,2615.6559038777013,1186.1306208986266,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514948519914,true,2615.642090994487,1186.5785811108321,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514952491914,true,2617.0372202166727,1183.2078364251884,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514956616914,true,2616.8405858445626,1180.4479452411342,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514964504914,true,2616.677852341306,1178.3090245344608,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514968520914,true,2616.201749034634,1177.1103583089596,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514972507914,true,2615.5496199312847,1175.4996558429982,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514976510914,true,2616.316110816881,1175.2170516362748,137
21227327-b8d8-4f1a-ac68-5fc6eefe8bf4,54a0deee-23dd-48f4-806e-6fdb519d6a7c,1636035514984490914,true,2618.1265103155515,1173.4469398297258,137
